response,THAP9,LRRFIP1,SPATA6,TBX21,PPIA,NR1H3,SDC4,ASCC3,DEFB1,KCNMB4,GRHPR,CAP1,B4GALT2,BXDC2,SLC13A2,CADM3,CASC5,SLC6A6,SLIT2,MRFAP1L1,HOXC10,HOXA6,HABP2,IL21,KIF18A,CD58,EMID1,RFTN1,RPS23,EEF1G,ORM2,NCOA1,PGK1,ANKRD5,KNG1,RCAN2,SENP2,NAGLU,CGREF1,PYY,FREQ,FUBP1,SLC30A5,BRD8,SPTBN2,MYST4,KIAA0182,BPGM,MAP2K3,IL7R,CAMK2A,EFTUD1,PPP5C,DNAJB14,CSNK1G2,PPL,DKK3,DNAJC6,TSC2,EPB41L5,RPH3AL
295,3.000697909,7.36926612,3.685415567,3.07943335,12.7423998,4.756170355,8.306737316,6.570666878,5.600035161,5.419580398,7.803654125,9.867186628,5.25108376,6.549615127,3.409625946,3.293713833,2.573810346,3.64012609,6.617763157,7.979291907,4.007729825,3.613875887,3.621935041,3.25553894,4.100814864,5.760222794,5.384974337,7.256950091,12.56660619,12.15257575,3.194350632,6.891556132,9.109236538,4.959668062,3.062605496,5.42082787,4.817698918,4.670853306,4.99244803,2.998464926,4.717839243,6.025513368,5.444783004,5.733886194,4.004599217,5.934462596,5.720530892,5.984764205,5.598481464,4.999937483,3.355876643,6.814181493,4.831285109,6.340409887,6.384018515,8.086635469,4.745625398,3.544814366,6.8401811,3.884372519,5.082036125
191,2.95356443,7.26959585,3.887293698,3.153027162,12.67618135,5.781523207,9.618217897,7.317907735,8.777537365,3.243397155,8.175267198,10.26111027,5.894545063,7.468961434,3.729518476,4.1452266,2.589791479,3.355452054,5.181653197,7.004788469,3.52832712,3.182959402,3.431870053,3.214349065,5.454495223,5.8070407,5.975915298,7.740407982,12.67787284,12.06855083,4.37924813,6.568147719,9.767061892,5.757129127,3.189297489,4.744814235,5.415849287,4.827433906,4.682393713,3.080975904,5.647149322,5.975635728,6.008965915,5.695683472,4.050475266,6.642807072,7.445825306,5.68734375,6.568245851,5.813964432,3.490715881,6.091467186,5.321912135,6.972596323,6.42766873,6.713739322,3.362584774,4.289453692,6.339948246,4.120135024,3.958413325
701,3.047469932,7.763432538,3.977700221,3.325439419,12.35551765,5.965346144,9.037331618,6.008413063,4.964395692,3.676381637,8.540561567,10.44297525,5.533780514,6.167255196,3.806390711,3.774017981,2.799174291,3.865636435,4.673823726,6.914828807,3.643383256,3.179969057,3.568242023,3.0295897,4.664298294,6.017287072,5.252682177,8.478570788,12.14499471,11.44431415,7.856025853,6.358659919,9.689823023,5.862721816,3.186411253,4.269510817,4.292697538,4.738356401,3.848648631,3.120198319,5.00545631,4.884497264,5.255521652,5.177999004,3.908015153,5.890578235,4.65431622,7.056244101,5.476136301,6.788611806,3.667569941,5.624955496,4.078433599,5.59112887,6.022509033,8.394732592,3.226108304,4.217335189,5.867041612,3.48107264,3.626297912
789,3.13428624,7.539013821,4.194807944,3.676120539,12.36497741,5.276853516,6.815908208,8.179360919,3.381137339,4.138050044,8.468958701,9.401614691,5.298918805,7.309706153,3.523256961,3.498148125,2.692730208,3.387187489,7.163856479,7.382515058,3.285341821,3.422714893,3.403290209,3.185412046,4.091215514,4.633487401,6.220648889,6.223913175,12.83884902,12.11720712,3.233336176,6.818858116,7.640680181,6.758924333,3.349042525,5.515690937,5.053878664,4.225897295,3.930163783,3.226313256,5.668369759,5.793503791,5.959238144,5.749682771,3.877750689,6.976041554,6.151268523,6.354153453,6.056347807,4.500856221,3.472482119,5.796427633,4.180496207,5.932288295,6.352699883,7.799244857,4.346965165,3.490690545,6.48229972,3.441469718,4.177328895
797,3.064446915,7.437150988,3.430340117,3.531558274,12.57875884,6.857675047,7.931501302,7.562838653,4.707132446,5.665793146,7.527293367,10.95267834,6.147303071,6.378190324,3.374935989,3.481999912,2.731579029,3.483551096,4.673434817,7.148257785,3.51513579,3.150140058,3.418351408,3.115307394,4.698299514,6.62581484,5.860004085,6.759062748,12.67823724,11.19621594,3.341037714,5.478939179,9.696753844,5.487790855,3.240039684,4.820243541,4.790155767,4.033255116,4.185713287,3.04720564,5.5965102,5.634442279,5.890313361,5.238005812,3.404782445,6.077531438,5.859367102,5.615617739,5.469942713,7.980232861,3.417273604,5.617508718,4.246013363,6.642656601,5.983077973,5.931653956,3.520291599,3.522849323,5.958021809,3.388631963,3.843389077
2196,3.096380265,6.720197072,3.828215819,3.581453919,11.97617165,4.972146658,8.077342364,6.608401141,4.783693587,3.120689396,8.014174942,8.797708422,5.39572187,5.360618056,3.749767664,3.594832796,2.563818053,3.4276741,4.676482362,7.034976237,3.420192316,3.571230814,3.510667358,2.972568716,3.11155025,5.111898825,5.983298342,7.010136905,13.06096898,12.51106325,3.318752692,5.62114081,8.508044753,5.052864025,3.572511962,3.812705931,4.438562561,4.89297557,3.688147414,3.340449007,4.563944285,4.957635766,6.294577702,5.41008964,3.853896787,5.975465092,5.978912038,4.522111069,5.863968447,4.204426965,3.583037993,5.340113329,4.12603721,5.653824295,6.014416579,8.716757094,3.671123568,3.406213311,5.744027569,3.466048697,4.14235624
836,2.864959065,6.824506841,5.267678966,3.287553872,12.82772143,6.066138146,8.205387289,7.240729911,7.373711761,5.017690949,8.429192047,10.51079,5.223190544,7.800846493,3.737696267,3.535755802,2.749478803,3.377464875,5.814173961,7.044157785,6.845035921,3.423644529,3.591142113,3.318274827,5.200117044,6.264135305,5.230289048,8.3947806,12.68557683,12.4221405,3.733339051,6.854098409,9.555888016,4.299773697,3.351458788,5.137467438,6.177599439,4.090775347,3.64844536,3.102077904,4.97537736,5.129453142,6.26065599,5.170240192,4.147078195,6.968864772,6.737045426,6.792227505,5.678517078,5.959142962,3.491062463,6.306155028,4.392603443,5.893573819,6.330692211,6.970443761,4.405978264,3.483530923,8.070846664,3.383741201,4.766487054
772,3.002512541,7.251429533,3.607119982,3.255807021,12.37270501,5.304127493,7.232948722,6.45322177,6.51077141,3.64057836,8.607311461,10.02077432,5.06039051,6.186113484,3.584826399,3.499166949,2.52641148,3.556398584,5.018681897,7.536249469,3.782510275,3.22421517,3.758197693,3.186993616,5.20224581,5.992818303,5.291322908,6.606963822,12.79634019,12.20516532,3.599762483,6.756343244,8.854127998,4.952608581,3.21146741,4.820731052,5.650895286,4.793087685,4.92120453,3.088520248,6.304482789,5.592556837,6.269746357,5.663192808,4.117904945,6.379253022,6.373291593,5.281286551,5.5212876,4.316483181,3.485093363,6.067747156,4.694100554,6.420132421,6.028221577,5.66425673,4.243996614,3.29549907,6.810784697,3.57328718,3.891850994
580,3.420710058,7.035415804,3.983392639,3.390856174,12.52730804,6.2721109,7.952971363,7.545852962,8.015555934,7.675688321,7.266872735,10.50871808,5.423618372,7.03494535,3.348580803,3.542714858,2.63750037,3.276306469,4.989088765,7.696912252,3.494980797,3.264680974,3.658495672,3.127305454,4.818539368,6.485584281,6.363025723,6.919071625,13.05602509,12.28442383,3.516233965,5.908534272,8.610217662,5.876059831,3.040769471,4.056702535,5.733898603,4.922167158,3.868898742,3.270963678,3.984096887,5.563962317,6.214757847,5.7040347,3.644356036,6.15860599,5.302605877,5.207505468,6.396130329,3.98914335,3.520182715,6.15259277,4.194623113,6.140539916,5.968398209,7.088299446,4.215800029,3.698929714,7.283855204,3.483790812,3.459944849
507,3.201805654,7.263141662,3.929882246,3.143573014,12.7056171,5.567789933,8.185934944,6.943944424,3.563961386,4.026455732,7.657028575,9.710474875,5.334550861,7.27001609,3.368591184,3.199508805,2.619647186,3.421173671,5.273139802,7.668249744,3.489537346,3.2361973,3.532150786,3.146051517,4.814691394,5.530754586,6.76504263,7.295018625,12.96406804,12.60770868,3.563541002,5.964607741,9.574460139,5.123837077,3.245053302,4.154908015,5.757805859,4.51049026,3.889972339,3.071167069,4.639733398,5.734302566,6.103823404,5.644292437,4.196904791,6.40119515,6.837732826,5.437660015,6.187505671,5.578793267,3.493646349,5.813810445,4.458153879,5.681124933,6.402774112,6.706485163,4.211349172,3.378767273,7.212889815,3.953135176,3.699406712
89,3.415117512,7.410514496,3.781387331,3.479485237,12.21126658,4.409219607,9.292095087,5.868583609,5.463379811,6.777434525,6.839531266,9.514052797,5.104981315,6.821966523,3.577093857,3.486850608,2.62784299,3.283339493,4.957028158,7.019388476,4.834611276,3.302308139,3.53854182,3.07608847,4.030337102,5.48672972,5.749951548,5.988256915,12.40908258,11.88138445,3.506989582,5.245343796,7.421637777,4.932355345,3.190150205,4.450053981,4.790241892,5.279640192,3.585937313,3.317682965,4.274465886,5.173400518,5.00341274,4.973764183,3.770869021,5.231526338,5.628684932,5.881819443,6.478703715,4.479444777,3.635066,5.233426586,4.10319863,5.944781038,5.8474425,8.07118213,3.879530715,3.327323751,6.205650386,3.665433946,3.765128648
81,3.180165793,7.620412482,3.951179757,3.157321644,12.44506058,4.701606611,10.12890433,5.974865474,10.09105341,3.963245978,8.583385705,9.932761545,4.82136021,6.412789871,3.464444418,3.363206772,2.710144502,3.294919376,5.75982765,7.656763296,3.399945046,3.40021405,3.492007062,3.296385819,3.10307582,5.153231472,4.95066971,8.359686433,12.9892818,12.34486991,3.286583847,6.980648115,8.202874115,4.627517631,3.287012277,4.55555959,4.814578848,4.115152107,3.713240711,3.269352722,5.261764242,4.63308325,5.807825881,5.727028621,4.014879306,6.388091013,5.961480871,6.872240222,6.077787952,4.959308729,3.66024371,5.435554926,4.311823551,5.715921679,5.804314605,9.336978425,4.00596508,3.507940867,7.062200988,3.357197056,3.340252717
1446,3.041437744,7.337370644,3.317491972,3.341955673,12.48981538,5.670022113,9.51926743,5.673627398,10.46923104,3.857651035,7.282623975,9.286596113,5.313559547,6.766265225,3.591874524,3.628661462,2.823590471,3.362703551,4.146681935,6.839957155,4.972815495,3.217335337,3.414967759,3.121224422,3.437825079,5.199504312,5.226084191,9.039014574,12.76149351,11.95499604,3.371164714,6.31134976,8.461807275,5.916200024,3.278694319,4.154707341,4.442831019,4.287447626,5.948855641,3.150085503,5.162443577,5.393553727,5.783011602,5.684070019,4.224283335,6.746920917,6.318227239,6.359440195,5.827015162,4.063293855,3.597641934,5.778378872,4.05641049,5.571875753,6.494166112,7.980899093,4.091041465,3.324232335,7.273420854,3.444245517,4.217400869
1293,3.43666402,6.690773096,3.182022837,3.409459177,11.89723134,4.498873304,7.883543934,5.750869289,4.111534809,3.132044517,7.3321024,8.392210364,5.649728286,6.443275562,4.15153858,3.657022031,2.808746524,3.366914197,6.505193946,5.770814491,3.548755366,3.144897496,3.57022296,3.277211192,4.161075434,4.11644423,6.162749652,8.569041448,12.61166998,11.86203513,3.397571626,6.295504815,7.701402817,4.375148435,3.397001367,4.479519282,5.152966064,4.787029813,4.090898077,3.507486051,5.374149588,4.595902012,5.543944307,5.109241959,4.11545187,5.469221973,5.791505627,6.448388072,5.131620558,4.087461384,3.529915312,5.370317714,4.483915266,4.143320461,5.994300516,8.320289202,3.730288833,3.253823686,6.061005081,3.328276091,4.868037473
1233,3.195322791,8.255928008,4.90959026,3.067870877,12.91165412,5.603439923,9.724994121,6.497348873,7.414856304,5.28341566,7.803938449,10.34845262,5.653152094,7.641024422,3.488014662,3.39472108,2.474102377,3.613921963,7.241158352,7.853114298,5.475238036,3.495005081,3.297398539,3.164160259,5.596712076,6.661732548,5.423141563,7.174919893,12.7632684,12.19849555,3.178531281,6.512760593,8.715957174,5.068090727,3.166381173,6.943912508,6.977195797,5.102559489,3.541117181,3.096983879,6.432836237,5.670263243,6.470536001,5.360322944,3.610320748,6.753360916,6.900192052,6.998839941,5.722213011,6.868964849,3.294893442,5.750466054,6.051830587,7.523632422,6.425092813,7.237004946,6.544601558,3.141706935,6.466053553,3.513402081,4.492578513
468,3.17666243,6.490901787,4.018399881,3.206833878,12.4288847,5.714640873,8.699370701,6.354801689,6.396190445,3.307228886,8.448992556,9.174323034,5.66090598,7.394215648,3.641936853,3.524864607,2.772494097,3.373456356,5.009687346,7.121877002,3.580368417,3.064217134,3.603062478,3.237748696,4.392101331,4.45950879,5.842739537,6.64291975,12.78421817,11.84157039,3.237531067,6.995923503,8.036431884,6.163692206,3.443426453,3.756736188,4.314836152,3.856958415,5.430096714,3.32591478,4.519332947,5.337924551,5.513663752,5.589586347,3.869844197,5.784376847,6.925469416,4.873565488,5.31711557,4.144418327,3.510890662,5.651920372,4.520155613,5.810303326,5.81385858,6.29763097,3.216674228,3.671100238,5.382373097,3.833068913,4.343678442
816,2.992738794,6.658236766,3.62209417,3.280038254,12.44308519,5.334251595,8.903448766,6.71545095,9.212115171,5.545652796,8.172758936,9.965675004,5.336900405,7.913351734,3.794197497,4.6433358,2.73023876,3.520530922,5.467058833,7.485066454,3.242650789,3.350986647,3.40151483,3.144335234,4.848977314,6.216664904,5.122958453,7.800321404,12.56673903,11.93822565,3.324106639,5.422637524,9.697303264,5.220270561,3.244176388,5.447138607,4.659258937,4.141495061,4.419580398,3.129454243,4.951800057,5.245216404,5.567147459,5.252076065,3.791041435,6.29785455,4.654118093,4.966927491,5.495442865,5.234099804,3.401662732,5.508857683,4.490085163,5.641192486,6.350551849,8.098928103,3.681142095,3.843316708,6.070190076,3.365422838,3.535437237
965,2.950271993,7.077926783,3.265310004,3.55406347,12.42110855,4.736733468,9.313596634,5.679588554,8.180002911,4.829201471,8.174089526,9.254615473,5.130839181,6.64292779,4.111173567,3.485224955,2.712589761,3.344396965,5.062319091,6.853887938,3.321645741,3.268899459,3.425469096,3.189503212,3.709365309,5.555454506,4.997085219,8.613979835,12.62876635,12.11067669,3.146055247,5.283225305,8.938593772,4.467578934,3.32152037,5.278832114,4.544668999,4.204744408,3.869149781,3.493492558,5.398305829,5.370379048,5.050969404,5.572077289,3.985149487,5.33158001,4.926588638,4.788861285,5.362882366,5.528928112,3.28798624,5.487294308,4.70591635,5.261741291,5.844164021,8.417213974,3.491861902,3.741149192,5.350481438,3.696080018,4.348164059
1503,3.055463003,6.49342036,3.43858185,3.302343006,12.55094871,5.309640103,7.658995919,5.446774243,6.455466822,6.357727299,7.642586867,9.96635204,5.272634483,6.305796943,3.677425772,4.344567499,2.68836579,3.505638704,4.722188199,6.050733315,3.546299494,3.219477567,3.77472172,3.207651424,4.102210733,4.837534967,5.656278425,8.134637042,12.78250588,12.22780056,4.094133595,6.545283376,8.980417491,4.646277873,3.338511706,3.921724282,4.883401766,4.348198376,4.390734314,3.192525954,4.081958622,4.913851775,5.19439407,5.059068963,3.806234634,5.881283618,4.791829409,4.749943265,5.627355203,5.187054649,3.462849334,5.650124076,4.255993539,4.743690721,5.751871011,6.574389802,3.297020357,3.581157588,5.308094149,3.376435702,6.059553896
268,2.872294432,7.624961742,3.858003958,3.025294707,12.41369403,5.501249707,7.669356121,6.791357769,9.010223488,4.968539099,7.670198938,10.34719475,5.765410145,6.763420279,3.672849369,3.338962248,2.759869496,3.561651891,4.788658201,6.824563943,3.896692156,3.187655779,3.200945138,3.297179228,5.092141107,5.771299846,5.367820641,8.219151678,12.76750537,11.96688631,3.482086968,6.965277438,9.106395047,4.855192705,3.150328042,4.101451892,5.578138281,4.418384867,4.498187333,3.29512936,4.982854002,5.369670824,5.234053597,5.194190696,3.816383318,6.151390705,5.789387476,4.559957239,5.526321805,3.931755837,3.605019727,6.255678244,4.488451139,5.431123784,5.914852251,6.462967124,4.749082444,3.955425806,5.754417696,3.520051036,4.169077987
885,2.948399494,7.365461686,3.573124078,3.268027641,12.40070774,6.153489719,8.813959541,6.180337157,4.927785375,6.896003061,7.685534804,9.466625791,5.565817501,6.881760829,3.771923937,3.590677386,2.631220361,3.319113779,6.558993308,6.80500461,3.388413479,3.361156014,3.312516843,3.095188863,3.979699496,4.864773406,6.160533138,8.042004313,12.82460453,12.36569088,3.380983752,6.196907792,8.125756033,5.379199734,3.256143024,5.034858728,4.79909364,4.083608685,4.093684808,3.150438373,5.03390336,5.574347529,6.411603954,5.369388874,3.691610951,6.508730406,6.105527632,5.544908322,6.156058844,5.634764087,3.528467107,5.031710288,4.170111954,5.172159503,6.244637774,8.640478517,3.79847546,3.484814292,6.42245711,3.732462362,5.433834623
574,2.912314854,7.08584149,3.83263664,3.359346488,11.57485276,4.337872028,7.271679587,6.467334768,7.086030263,4.953387077,6.336285758,10.00501197,6.213751098,6.35684202,3.911832105,4.370254648,2.803354174,3.252664422,6.71438294,7.022751479,3.363431112,3.038284887,3.33016329,3.134970217,3.874330493,5.039879575,6.940254355,6.927069369,12.65332028,11.68030565,3.542823471,6.305752837,8.453485417,4.909631275,3.347373468,5.562534165,5.241100438,4.541503621,4.893911862,3.355085831,5.38435375,5.135549917,5.406216296,5.547382095,3.720439981,6.44461153,6.00518215,6.011231351,5.85710834,4.432035526,3.588148227,5.567491362,4.126451154,5.116074059,6.199547445,7.72390577,3.875206766,3.709834873,6.214684933,3.33170369,4.152750732
68,2.938029258,5.813466311,3.977412961,3.457368729,12.10991687,5.175079695,9.042371437,5.661793426,9.675523474,3.535568468,8.219458069,9.352055014,5.1332777,6.524712315,3.833198271,3.668833492,2.679817461,3.436267768,5.068587561,6.725581049,3.349662424,3.113087485,3.49629487,3.121021695,4.58212452,5.410008096,7.815885152,6.938120187,12.51834736,11.47488058,3.20573703,6.995236394,9.11258077,4.962978764,3.52887924,4.514213323,5.482022816,4.120367462,4.28323322,3.194288103,5.124552055,5.278011669,5.881330114,5.47155801,3.851914564,6.342753442,7.091438292,5.255562854,5.72549056,4.143319215,3.498027084,5.528822023,4.887150411,5.015070618,6.152730156,5.785307582,3.299320808,4.176157928,5.677524918,3.638703038,4.309045798
9,3.00964703,6.659501545,4.536402682,3.489611576,12.29331209,5.105313415,8.40514471,7.273459841,9.23462567,6.927080766,7.309041217,10.39749655,5.101227609,7.320895004,3.720531414,4.711758229,2.706427617,3.377274617,4.688671098,6.547306424,5.564874803,3.292517672,3.55400654,3.217771521,6.091256037,4.914307021,6.1203836,5.360143811,12.59066402,11.63763922,3.228044331,5.788286305,8.768984374,5.14764001,3.230635297,4.373158016,5.256047401,4.1992332,3.669785051,3.220033447,4.862373263,5.887953602,5.708136146,5.650914235,3.662025283,5.086118889,6.236068367,5.438493779,5.921720378,4.029339806,3.579096071,4.130791587,5.232149636,5.102370943,6.411442715,6.543787409,3.834018937,3.259774866,6.433143888,4.311064219,4.167074767
1562,2.989968022,6.661674493,3.367033951,3.439003474,11.70247308,4.814590973,8.490270661,6.185801289,5.417081569,4.239454021,7.463777915,9.557142414,5.382962488,6.106948654,3.610667015,3.512016916,2.753172262,3.247739081,6.248122873,7.201550529,3.583113994,3.402293877,3.164074765,3.157798244,5.22507178,5.168175527,5.027898406,8.855203448,12.1759168,11.87034666,3.171056586,5.773920019,8.878914923,4.24321525,3.115611569,4.741254239,4.713064467,4.039201207,4.499234723,3.281897492,4.639692334,5.015092062,5.234873551,5.789387974,3.324452929,6.282572227,4.79192805,4.954044425,4.969925116,5.584840732,3.679394297,5.662812429,4.797500544,5.762022474,6.537436566,7.418887178,4.384856195,3.422353291,5.660291048,3.705627009,3.445718231
