response,SPATA6,TBX21,NAT9,SMARCA5,HIST1H2AC,LRAP,C20orf149,CAP1,B4GALT2,BXDC2,ZNF133,KCNS3,MRFAP1L1,HOXC10,AHCY,HOXA6,HABP2,DMWD,NTF3,EDG2,ME3,GPR19,COL4A3BP,SSR1,HIST1H1C,CYP3A43,MELK,EFNB3,TAF5,RFTN1,TINF2,TFAP2A,ZNF556,CCNG2,PGK1,FHL1,ANKRD5,HADH,SENP2,UFC1,PACSIN2,CGREF1,FEV,PYY,SPINK1,SLC30A5,BRD8,ERBB2IP,BPGM,YIPF6,ATP9A,TBCE,EFTUD1,TOP2A,RBM12,S100A8,WISP3,TOMM34,FZD8,EPB41L5
3622,3.558860338,3.355912927,4.991991195,7.167490579,8.12735143,5.191963436,7.062468477,9.654895582,5.309321746,5.962211431,5.087392266,4.43184073,7.06221433,3.181191847,8.541912165,3.140095037,3.411327884,4.287779582,4.685907209,5.07107179,3.949716393,5.047013548,5.851442627,8.051897449,6.662769953,3.105725035,6.572636511,5.307806434,5.38986014,6.890981159,5.169337542,5.22454448,3.311805262,3.934619706,8.268123901,4.773334726,4.411475171,5.581717554,4.716072657,8.862926558,7.530260345,3.367756399,3.510962837,7.258827803,3.941579959,5.422767881,5.329345387,8.188454078,5.153689635,7.524968477,7.493452733,5.823851656,5.216359104,8.44404642,6.150078063,5.161276609,5.089987521,5.99201238,3.67438755,3.82425879
884,3.260259436,3.622963595,5.326970883,6.06680676,8.148022814,3.226232396,8.141772097,10.01045059,5.336896456,7.001911524,4.669075577,4.170319055,7.139182379,3.205948624,8.526685009,3.187956098,3.507498754,4.705104909,3.914062258,4.360864896,4.314165691,6.090478489,6.781010753,8.30170341,9.122730065,3.141495841,6.741091469,4.116411231,5.609584118,7.790449724,5.10923048,4.143494699,3.710963726,3.531456305,7.011045161,4.520578998,4.977455499,6.135764858,4.494728164,9.388819021,5.674342827,4.034970865,3.390292569,3.254962995,3.358928685,5.134600853,5.113851674,7.59692177,6.976779285,7.951183404,8.774578869,5.120965078,5.143664558,9.061294055,6.03441748,9.158547594,3.276464372,6.773384331,3.413642777,3.58197689
2561,3.278871097,3.407964645,5.326966907,5.854846702,10.33009037,4.298557382,7.638686358,8.993179323,5.131870773,7.291364225,5.537337857,4.161326898,6.70596738,3.4604074,9.593187185,3.42319492,3.526623287,4.536388571,3.983656794,3.914593894,4.997595744,5.450592077,6.414586662,7.799935315,10.80949692,3.200467916,5.760417128,4.374235837,5.638249959,6.393780728,5.333890867,3.789047618,3.553742478,4.560484328,7.710819358,5.150058844,4.604457988,6.599877098,5.566214921,9.997458869,6.906936457,5.740219274,3.480811891,3.343699448,3.107810906,5.783452206,4.999180872,8.03969554,5.549759408,7.786165912,7.076770101,7.332448689,5.48324023,6.333119036,6.216331274,3.38580001,5.083408557,7.10599704,3.270355217,3.731808845
1685,4.083608523,3.349582252,5.498418542,6.035747531,6.637235125,6.05799734,7.957186551,9.566718829,5.308336113,6.537207142,5.537390116,5.275742025,6.407692545,3.648730492,8.873282732,3.252421456,3.654900716,4.473784886,4.417192079,3.999740197,4.446962871,4.584071355,7.049955375,8.196027834,5.426883695,3.31784137,6.148009931,4.879587923,4.734366557,7.063357061,4.595943431,4.890406513,3.944173265,5.371590022,8.210569835,4.249610151,5.342638572,6.369685199,4.671277255,9.784969955,6.259435684,4.017607872,3.565400563,3.307158414,3.371874864,6.360920607,5.942388413,9.219802496,5.41881089,7.966475352,8.164850626,6.168080781,5.486101431,7.167049952,6.428457043,4.183740771,6.421377233,5.97321423,3.445453539,3.60215299
1487,4.082303861,3.150457277,5.337877198,6.384805352,8.405029896,3.55164678,8.119950819,10.04362877,5.440220455,6.809070191,5.370704299,4.596671362,8.149347871,3.569741364,9.937646626,3.539751878,3.528415836,4.167156254,8.863661214,4.407324305,6.060241073,5.152734178,6.634933104,7.861390428,8.9790362,3.091282351,7.737523707,5.185617266,6.715126743,5.673548363,5.52344949,4.495595107,4.116075646,6.186373318,9.388235304,5.36869295,4.766939909,7.411303572,5.6409931,10.58541199,5.986192031,3.325695096,3.245641049,3.155560516,3.166797492,6.621595492,6.000715099,8.275511724,6.583061528,8.703843707,6.649521744,7.972974091,5.591824202,8.276550841,7.172233683,4.724038943,3.581774895,6.265468543,3.156429544,3.887947654
848,3.573058762,3.322452203,5.514499167,5.355182639,8.767813274,4.842895165,9.394704597,9.599927934,5.232446692,6.339543952,5.368143405,4.359525317,8.854164246,3.763217332,10.47845896,3.449922164,3.638720159,4.913620447,5.725704188,4.324146753,4.860994493,4.508189504,7.219426162,6.658579785,7.425692795,3.121176036,4.853183131,5.488831968,4.26120355,5.699385847,5.715299488,3.873614111,6.517509006,6.006217001,8.361095358,4.880522385,5.801110151,7.046531208,4.985123336,9.190473518,6.892485471,4.914723717,3.298647991,3.023224233,3.081002082,5.371891344,4.85088262,8.336775944,5.947505139,8.362925696,8.136386173,5.776186618,4.759545977,6.280482509,6.871606176,3.654955002,3.393795781,8.026923898,3.280045478,3.672939229
871,4.000187965,3.135228777,4.810253013,6.892968902,9.917376815,3.196820016,7.020993499,9.88471822,5.069243567,5.814907368,5.4309443,5.74444236,8.208146226,3.669015222,8.611573517,3.375085978,4.690062466,4.331503747,4.033712008,6.252994808,5.487614237,4.300825508,7.9502776,7.843535244,7.926991218,3.155729269,5.135675473,4.484193529,4.583388919,7.400037457,5.447146175,5.589437307,4.191713642,7.282117866,8.503284328,4.166314202,5.610980319,7.476523979,5.439567138,9.623833165,7.062854799,3.547253463,3.407589733,3.229921306,3.268727022,5.765301479,5.190836988,8.226484517,6.436381266,8.566855024,8.541133964,6.069047338,5.536778888,6.803097727,6.58728034,3.994952433,7.678495157,7.85554775,3.087997871,3.721152709
1966,3.898617347,3.267447232,4.922748799,4.327428745,9.931389123,3.480735728,8.36318832,10.13276281,5.804732704,6.116750068,5.78147238,5.439650325,5.384216846,3.452130366,8.922327972,3.727742776,3.629533164,5.1615837,4.128287808,3.983139746,3.960512844,4.592637585,7.159768807,6.13153751,10.4069478,3.153788424,5.915485082,4.693497273,5.087625669,7.672601981,4.505603937,3.878419181,5.158834315,3.473252151,5.811694538,3.615956453,4.8848692,5.031276154,4.459016925,9.211117569,6.772184877,5.246105882,3.474647298,3.162352295,3.512640893,5.48218633,4.681724939,8.310848639,6.787229737,7.96080287,7.80965196,5.586944557,4.730424735,5.474528601,5.96512187,4.047887908,3.365796456,6.446059254,3.199946817,3.579060498
1102,3.26726619,2.941082989,5.081463771,6.25634836,8.322367203,3.497750016,8.452766207,8.996529864,4.83671341,6.724742091,5.701500646,4.966421839,6.698704243,7.802772816,9.390457633,3.431003876,3.708506236,5.250859028,4.24642226,4.892472871,4.651865533,5.779726668,6.433078414,7.763971123,8.33911412,3.264500587,7.448994068,4.726887098,5.660636735,6.284564182,5.569622707,6.23928983,3.480997969,4.092644568,8.72010186,3.784395519,6.31629562,6.484908059,5.784590618,9.169081505,6.913784772,4.545234938,3.433947167,3.176407386,3.704286573,5.581637458,6.458558558,7.423952352,6.084056561,8.337249355,8.358368029,5.864278259,6.055065095,8.178116359,6.452189073,9.831154033,4.118572968,6.359941205,3.304770332,3.91792134
969,3.734036027,3.956357545,5.961759135,4.200279618,6.664936794,3.497303794,7.676768247,8.253741036,5.443393443,5.370215397,5.231213122,3.974424831,5.875950097,3.528945514,8.642816765,3.381180124,3.59625608,5.456109846,4.591547228,4.585264127,4.810403261,4.500049227,6.689276613,5.900076951,6.908156566,3.416695491,5.140117823,4.691023034,5.034616629,5.535654605,4.408128736,5.726742236,4.810832933,3.577796907,5.036722301,4.915923861,4.97607504,5.205585213,4.146328145,8.406828848,5.710295245,4.768171298,3.650406686,3.403998762,3.516435128,4.96858603,5.569023711,8.225215529,4.423752614,6.251943777,7.51483924,5.0407153,4.382368611,5.369732318,5.454568643,4.082828628,3.969228848,5.44291212,3.387171577,4.386818449
1451,3.638493475,3.316332499,5.288716704,5.015643382,8.239303962,5.078849866,7.989738017,9.365541114,4.822194445,6.513937178,5.291420858,4.530221046,6.123078318,3.308512352,8.650113117,3.516024475,3.667809316,4.258274308,4.429952337,4.864131723,3.345675817,3.890890919,5.40150819,8.115179577,7.069813743,3.427579735,6.195195711,4.264580761,5.494464379,7.05198322,5.27710248,4.709784717,4.529849798,4.424968559,8.371664594,3.913034291,4.686766271,6.190125332,5.307342163,9.254885599,6.123014991,3.807064684,3.841422397,3.286780244,3.905008291,5.293425902,5.359495156,7.440182681,5.349104905,7.892482043,6.62389823,6.032079872,4.717285456,6.676440717,5.515767923,8.633119733,4.665145046,5.862409777,3.949157194,3.435576799
1379,3.334662694,3.101869103,4.831849971,5.338351609,8.714332522,4.368850115,9.133376171,9.651909973,5.076415217,6.072675638,5.931076977,6.616597862,7.528177936,3.584752093,9.63647129,3.514161663,3.426528256,4.572514044,4.158721082,4.080173598,3.810502111,5.181960075,7.342058251,6.583495201,6.955631463,3.282021403,5.581392773,5.030743404,4.744791862,8.456274693,4.421992498,3.982586219,3.240474299,4.952689355,8.288313002,4.511756272,4.783261251,6.383007329,4.651647364,9.876227928,6.302975349,3.769934267,3.712921358,3.154284273,3.219344472,5.604694156,5.60679624,8.617803728,5.792345086,8.009289595,7.776100955,6.024558045,4.703102197,7.455529908,6.985276328,4.963204959,4.609476359,7.231322126,3.400307095,4.112449688
887,3.788550575,3.264128431,5.410341489,6.084908602,7.843154509,2.915097154,7.536450232,10.09830426,4.831921083,6.131433889,5.319545751,4.890208325,7.588422194,3.324937814,10.07333796,3.696464357,3.519325027,4.441128242,7.584697164,4.254937341,5.018769325,5.167426415,6.428807408,8.031490208,8.586645344,3.166459022,6.686182895,4.716694934,7.034044295,6.727567983,5.593612127,4.022659212,3.836765024,6.008768663,8.008809346,4.675556639,5.19860001,6.961751894,5.717351043,10.27172603,6.424570363,3.853301559,3.474582567,3.460083629,4.789635427,5.362522172,6.169723041,7.289027816,4.908722446,7.542656534,9.248543333,6.483241337,6.321101929,8.619640134,7.369097682,3.929523633,3.642293576,7.760251834,3.347064007,3.75821264
288,3.977370946,3.937511038,5.241618086,5.983056308,9.603149773,3.281141205,6.824884275,9.30005757,4.84293697,5.554545643,5.721687911,4.414954085,7.328181844,3.437115167,9.264832281,3.372729983,3.591538554,4.880091954,4.429029824,4.160933457,3.18783169,5.011625496,5.540911629,6.720937989,8.009378962,3.1333042,4.523650726,5.381851177,6.189975632,5.81706494,5.286169675,4.093679812,3.878436301,5.443407102,8.210768684,5.945908775,4.728949128,6.560657494,5.644539336,10.42475436,6.511651809,4.201556362,3.65585965,3.166756892,3.134383075,5.100291626,5.474386128,7.304864868,5.022830536,7.490837414,7.601065722,6.754752763,5.226355742,5.22141277,6.514392614,4.094434857,6.605370999,5.422394871,3.572942575,3.651224177
1756,4.582879779,3.172315795,4.69126707,5.715888592,9.385633755,4.040121127,7.240567611,10.53172662,4.226348833,5.594910114,5.415752985,6.842684204,7.630231014,3.317805634,8.884847499,3.328217324,3.546120474,4.107855593,4.015684382,5.179016573,3.818785967,4.742131978,6.247958941,7.640611896,9.408575289,3.338768884,5.582922032,4.376916807,4.741654091,5.731395378,5.834263194,4.069990044,3.654852326,6.501516386,9.514820944,4.084097447,4.964923113,6.807547825,5.605309728,9.044016,7.597982622,3.718012708,3.237360967,3.570326395,3.478285142,5.089850654,5.427520274,6.87941414,5.896578623,8.265769117,8.213634085,5.174424077,5.541822267,6.31250161,6.114159334,5.908470137,4.339668446,8.460780708,3.605695966,3.848321783
546,4.01984554,3.709849174,5.138785194,5.62631273,9.844578871,3.006469733,7.242888139,10.38291105,4.73943906,6.964653919,5.608943191,5.136418406,7.292198182,3.275192566,9.575684767,3.342800228,3.529957359,4.192545669,4.208979397,4.24634165,4.804746094,4.982235771,6.776949724,8.08073508,9.549488457,3.180736722,5.715024176,4.260512284,4.545263106,7.38986224,5.856831456,5.094634267,3.747266745,5.769199933,8.939294038,5.370405257,5.98213809,6.911192456,5.315428353,10.31060848,7.270783076,3.671937287,3.621678654,3.173858877,3.331672669,5.579619552,5.825034076,7.372721615,5.305257284,7.67286609,7.762458584,6.808751826,5.711125099,6.018421786,6.365230051,8.929277284,5.541216578,6.789078074,3.338974894,3.427467076
1081,3.818573596,3.63014212,5.122472098,6.061775275,7.707980335,4.405438846,6.78580295,9.603513838,5.042542941,6.276496177,5.850177488,5.011753954,7.802588641,3.423176579,10.21855289,3.470301397,3.61705824,4.346803163,5.372287872,5.342691193,5.097066046,5.820357205,5.533780395,7.733955063,8.182906983,3.067983759,7.338037892,5.283061074,5.767212059,6.436945829,5.543681346,3.896421935,3.334682332,5.865622372,8.580012383,5.123788779,5.203387287,7.064041278,6.536804613,10.12824092,6.738499895,3.511592698,3.249780115,3.064586872,3.060645967,5.38689671,5.25660535,6.577342269,6.373960087,7.419280644,7.554222885,6.98269353,5.360818022,7.338244278,6.541216224,3.835263136,3.449445659,6.5578785,3.463458393,3.578846694
303,3.619383227,3.202249996,5.428711711,5.556365721,9.788613897,3.884547756,6.997897529,9.216263028,4.415040251,6.744022332,5.995329655,4.130916615,7.749625696,3.952558106,9.001125016,3.247693019,3.659738344,3.881835403,4.63598608,4.965418369,3.956647255,5.293722111,6.120273479,7.814905999,9.578993839,3.156061468,6.278408479,4.276385706,5.783072469,5.7340565,5.621054709,5.746118993,3.590370379,6.154049508,8.704507269,4.749648199,5.274369053,6.713383578,4.933997915,10.14422615,5.579131528,3.351689545,3.537560981,3.069392565,3.332934308,5.960280128,5.615085826,8.550843525,4.640433834,7.563309989,8.070075401,6.648481238,5.17402032,7.700131598,6.669117327,7.561517418,5.228775396,6.512878234,3.52836814,3.629235428
1169,3.770058822,3.468897193,4.849057229,5.503496161,7.891868512,5.542041628,8.183627053,8.928198106,5.230020876,6.125535812,5.229634731,5.590411272,6.256269455,3.427582548,9.142224407,3.348200672,3.5777507,4.591918797,5.646853662,3.998697417,4.254001952,4.324109799,6.667110892,8.369696513,6.384644383,3.172517545,3.958334021,5.045900943,4.657169048,5.336963039,4.698472166,3.719448881,5.12942154,5.223932318,6.492911082,3.77189503,5.256359303,5.266434563,4.956831207,10.0069268,5.506233357,4.553927701,3.412914403,3.320300221,3.501474838,4.82735637,5.051857631,7.230453095,5.617255804,6.866757008,8.788516524,6.047415846,4.199057176,6.099255016,5.681062613,3.978989695,3.831209906,6.123093794,3.481313754,4.17220682
2717,3.3662994,3.367057554,5.396944289,5.528660015,9.416323099,6.679278418,7.787805237,9.5684189,5.096821138,6.552364566,5.296510032,4.377996456,8.259662245,3.12980292,9.755078072,3.073243642,3.575668496,4.169876234,4.944133936,4.22701919,3.829822979,4.200274528,6.233520794,8.321266016,8.98835739,3.175690097,7.199387785,4.688686036,5.281448437,7.559276719,6.029007446,4.097180204,4.132083751,5.561985574,8.773049136,4.180330934,4.751509429,7.051916362,5.818352124,9.296590268,6.1518284,3.744147296,3.266765241,3.130192843,3.294866525,5.061608844,5.47495668,8.192498111,4.784343495,7.503831802,7.693063742,5.161160645,5.857374255,7.422675375,6.256451162,6.041369894,6.732948373,5.430613594,3.240976018,3.315059569
2278,4.160197966,3.042652145,5.358095401,5.326367079,7.902414495,5.463197185,7.251466085,9.62684052,4.891009537,6.532535711,5.328165542,4.00730022,7.736837599,3.4222777,9.633623978,3.329618575,3.54163501,4.534172605,4.159689519,4.187673748,4.847092434,4.600771805,7.946058037,7.492278511,7.384444398,3.240049586,6.564086675,5.268723596,5.59354021,6.599974684,5.860010623,5.874820701,3.555281768,5.688549452,9.487334548,5.223572526,4.860875937,6.44283279,5.068315463,10.02803571,6.650211966,3.94117507,3.395917814,3.081227743,3.197048824,6.094175486,5.685652427,8.492359202,4.974948511,8.295453527,7.889331371,5.858058231,6.108558275,6.925394166,6.476318409,7.042015672,7.677333825,7.224952592,3.337840322,3.757317569
1265,3.594822434,3.424904635,5.282675863,6.698018182,9.083329991,3.838173483,7.845424008,8.762788242,4.951354713,5.523769995,5.598168047,5.432472958,7.050715881,3.373284025,8.13277489,3.125537389,3.452575824,3.9088157,6.136620701,5.200810472,4.065841432,3.933362437,5.052728896,7.808358558,10.22634677,3.203047882,6.198442044,4.291336821,4.21950637,6.095903211,5.124088488,4.826020933,3.381189763,5.326934138,7.185802801,3.95663157,5.450581003,6.686290419,4.765476716,8.312948303,6.148578676,3.828058405,3.632618197,3.302595558,3.628970883,4.854422333,5.247153493,7.911280246,5.775196317,8.195203973,6.0648064,4.577104002,5.652583956,8.53961653,6.02671997,6.215857042,4.972828288,4.922729294,3.646389841,3.646084574
1751,3.910876915,3.185876585,4.805267607,5.858516628,5.778500695,7.385749201,7.851155119,9.872136117,4.668777562,6.45702636,5.471635651,5.933598635,8.365609325,3.175610156,9.378653251,3.147536608,3.400808834,4.247883051,4.23967238,4.822992909,4.449700302,4.404448545,5.467477068,8.465096286,3.925203807,3.136926203,6.56365248,3.905483872,4.780395788,7.325770569,6.177683071,6.38385614,3.842508124,6.479150298,9.555161799,5.461024362,5.684125895,7.278843313,6.216755478,9.778699399,6.339617481,3.900001287,3.209211789,3.158097753,3.167343871,6.353235147,5.824138537,8.720751517,5.631707954,8.388138192,8.228457179,6.373398737,6.600221456,6.917495461,6.774818823,5.297777882,6.532549384,6.927096595,3.091684437,3.665884314
1882,3.611223752,3.25697758,4.628554117,6.468831582,8.155106654,5.402589505,5.961293006,9.688468669,4.905769475,6.214481139,4.375322533,3.890538437,7.544438953,3.152732786,9.278153784,3.186130112,3.784099926,3.966362955,4.009276267,4.18570739,5.437720583,3.939684123,6.045697347,8.560801025,6.974781294,3.19113032,7.121017742,3.872402001,5.594972512,5.825901215,5.826838225,4.868234585,4.021623047,6.042829125,9.496012713,6.89580601,4.471864954,7.04376926,6.184281832,9.739049722,4.942809156,4.538405767,3.202989464,3.119086926,3.372836771,5.382073429,5.468908252,7.166304546,5.544044335,8.257914782,6.424378785,6.387438108,5.66769326,7.89045318,6.224977019,5.310277162,5.257982668,9.225959204,3.214469726,3.943172621
1684,3.489206448,3.230521845,4.530867079,7.071091927,9.285980106,3.605575935,7.451163939,9.710243212,4.947608314,6.049755839,5.085859315,5.290463977,8.579653385,3.113290853,8.454830539,3.12129937,3.172031588,4.166399256,3.942465466,5.415056503,4.603282233,3.868032102,6.664826365,7.894960198,9.399057656,3.072989261,7.096986291,4.559365537,4.281314995,7.765870822,6.543520762,4.091816612,3.340433793,5.670150735,8.911999102,5.255571498,4.791807654,8.159627009,6.461005745,9.231570136,6.548730911,3.7485222,3.4161388,3.110646268,3.227923773,5.003089282,5.253512245,7.783843231,4.927320889,8.313244684,8.011332713,6.14110865,5.837570095,8.022937349,6.932809565,4.278198458,4.44969325,6.826111928,3.049763482,3.512074682
927,3.751734764,3.248116211,4.82306125,6.045032711,8.104361201,5.023502769,7.013272745,8.930832337,4.893346345,6.962878094,5.504450115,3.741730408,7.712239402,3.325437497,9.230020142,3.364584347,3.281019766,4.156395596,6.346664406,3.953682623,4.700062895,4.98064306,6.334020079,8.719469458,4.794819792,3.102703164,7.243529793,4.456386252,6.062106597,6.907892425,5.731683533,3.692166803,4.525716142,5.901368156,9.342248597,4.966359962,4.619095258,6.660430987,5.949852798,9.283678611,5.494785895,4.223574735,3.46685303,3.036248416,3.252720285,5.453546706,5.345306291,7.522717169,5.307277534,7.866978246,7.872444745,6.075048684,6.503249505,7.979176404,6.512262801,4.079980639,6.352248357,6.911110239,3.259761794,3.439781816
547,3.812570023,3.288118362,5.422947743,5.805602485,9.056568923,5.949314048,7.390385731,10.69308406,5.17095439,6.72580579,5.840806347,4.369012723,6.972758536,4.315715934,10.03154002,3.287055832,3.536289434,4.179658718,5.178308332,4.511635282,4.57162582,4.847665095,6.954313565,7.163186525,6.313013786,3.115027135,6.249956134,4.295230276,5.79308312,7.468907879,5.354501484,4.851429091,4.363583236,5.086115325,9.032249745,6.83072312,5.939960706,7.383800649,5.064992685,9.956746057,6.591910581,5.223136767,3.458863026,3.138935616,3.097460736,5.59208013,5.610980319,7.954509529,6.112738084,8.174916389,8.01829409,7.245261819,5.896167002,6.834370453,6.542509297,3.906921231,6.814448886,7.307747523,3.220245907,3.504509155
178,3.43715518,3.257422086,4.932194293,5.993471667,9.268990094,5.729184032,8.189711621,9.637033864,5.000786778,5.949955271,4.515884237,6.20207105,7.665853311,3.504397134,9.398494116,3.227798652,3.650558542,4.38817341,3.883370254,4.881455962,4.968035593,3.60078496,8.153791361,7.043973295,8.967639118,3.333105793,4.49093642,5.113408344,4.993691836,7.832228001,5.495605719,4.488549329,3.410220488,6.283949566,9.081102886,3.978323628,4.612843981,7.887815492,5.108625589,9.863411675,7.659763382,3.94781705,3.837736194,3.336753611,3.164206918,6.07688979,5.047889073,8.441718681,5.716232831,9.191528866,8.408431464,5.487575599,5.764320078,4.502725236,6.581105282,4.323748311,6.437343418,7.204563831,3.400785647,3.676098582
92,4.10295268,3.144711448,5.328901278,7.134756254,7.157201506,3.150940641,6.668291843,10.45223722,4.936273003,6.538917468,5.779039097,4.248092318,7.449574119,3.492252591,9.874145004,3.385178726,3.489920583,4.587008216,3.948628343,4.551073844,4.940651349,3.459219095,8.114131845,8.15225776,4.638433925,2.998884864,7.002356129,5.153777602,6.595446329,6.760005077,4.632489845,3.843404893,5.276449604,5.884260994,9.825910626,7.555184155,5.37420293,6.497976911,5.48697308,10.12245614,5.968323583,5.231022494,3.425306581,3.288211742,3.014758956,6.638612676,5.784734079,8.847607275,4.313258248,7.997567061,5.024100104,6.610993606,6.525605277,7.231067626,6.701528989,3.690611562,5.789808231,9.120049096,2.989372497,3.754685593
260,4.136342674,3.004005071,5.3124235,6.540291011,8.103393471,3.142068718,8.725317887,9.820807582,5.215501895,7.438420172,5.856683307,7.572142764,7.584048066,4.426455315,10.38931203,3.738981507,3.479318949,4.614459135,7.01343343,4.146483997,5.055403423,7.448733757,7.051407943,7.601627309,6.835962972,3.015001006,6.919279892,5.894781597,6.73255728,5.555369427,6.10019424,4.7217582,3.066748139,6.196136376,9.358957249,6.375084917,5.529758668,7.040619158,5.663743106,9.974490214,6.638663271,3.827946703,3.428187886,5.20363477,2.99055404,6.101067753,5.909218966,8.368049195,6.246246681,8.259568436,7.569730008,7.330965964,7.331668979,9.896551001,7.250745564,5.420556387,5.14549157,7.8611511,3.22601964,3.531824167
2967,4.025705641,3.413716369,5.233619969,6.311819395,7.642964356,5.824715331,7.100774288,9.535023175,5.422421948,7.017026539,5.699655688,5.953321708,8.02632959,3.688316589,10.02229009,3.567503083,3.425894313,4.137836538,4.983847335,4.039786557,4.05237634,4.106502239,6.507034965,7.449410142,5.754191148,3.268422495,4.40927918,4.630521212,5.815872647,8.44628357,5.797042336,5.654780668,5.523977526,5.857975871,8.314091684,4.897841118,4.887823486,7.059649774,4.939880023,9.94062402,6.443327927,3.998670047,3.603300685,3.283803782,3.321887782,5.397093705,5.78936449,8.501923901,5.885156679,8.06161181,7.813390859,6.114486945,6.068018377,6.293955836,6.318176752,4.52451864,7.248888269,6.957254934,3.478186129,3.770034719
187,3.955928234,3.23743785,4.861949588,5.840013264,10.28877175,3.08267354,7.705580186,9.470440799,5.25450317,7.300610069,5.522029749,5.211100781,6.290235171,3.297154734,9.278293616,3.669413759,3.375479507,4.226164618,4.499375494,4.040813441,4.609446937,5.200971022,5.900587602,6.927508257,9.327357882,3.535240605,5.867246591,3.945191616,5.220493171,7.130832741,5.22237542,3.83932606,4.445125258,5.540215322,8.700971972,3.754371513,5.126678481,6.45718935,4.707189964,9.123160592,6.88398685,4.450416636,3.557276594,3.410034501,3.439325794,5.427317576,5.519077102,7.525340745,7.915110104,8.355203479,5.802979542,5.875266678,5.180508651,6.604685447,6.25370483,5.878560345,3.600037203,5.934428221,3.155850456,3.820323019
186,4.849302581,3.113180507,5.089663349,7.298372791,8.754772435,2.975189197,7.107569093,10.01052657,5.670766881,8.106064155,5.919216779,3.984530327,7.061732598,3.355081663,9.794172405,3.05345894,3.472629862,4.33778276,5.574347183,4.102277062,6.061937733,6.267242611,6.426291504,8.480263869,9.025531447,3.134795102,8.406077816,5.074862224,6.217079393,6.294102841,5.961465769,6.001097863,3.17370077,5.745360533,10.50792091,4.758236026,6.621858488,7.07913366,5.643943802,8.890505318,6.387254158,3.97856829,3.170996705,3.171809617,3.271400334,5.646464115,5.60640284,7.875483896,5.69857475,8.380003476,6.527024609,7.878772111,6.251988404,9.060474458,6.575811003,7.177757575,5.239546671,6.852796841,3.056591909,4.793943187
1069,3.647045101,3.187711801,5.562505401,5.613767436,10.11623797,3.617438207,8.373162929,9.803914019,5.413116938,6.523998457,5.776533534,6.243020533,7.587293618,3.583697645,8.863560837,3.436893867,3.561073706,4.778669324,4.156228773,4.651050925,5.436287468,3.468706689,6.347478635,7.95740595,10.26450932,3.09914022,6.218505147,4.925280424,4.333096919,7.55011817,5.526437629,6.486097134,4.036181496,5.871587565,8.639396577,3.98486336,5.679593493,7.424534356,5.352986998,9.558801729,6.833902486,6.426814099,3.649965379,3.170291545,3.32810088,5.63866316,4.997578259,7.722407633,7.402504414,8.466194112,7.549963469,6.532829359,6.282705835,5.538764403,6.315298847,4.381990946,3.53552528,6.791500361,3.235690265,3.819454956
137,4.184108364,3.175080456,5.492995893,6.220147727,8.311403397,3.616038146,8.216141629,9.920888356,5.956327321,6.736034799,5.446197483,4.698371481,8.124661692,3.434113802,9.801371589,3.429342247,3.225618155,4.28094418,8.981119708,4.623691082,6.346041865,5.503925312,6.706136692,7.826704127,8.804800341,3.190612467,7.732877179,5.41123878,6.710094357,5.469011756,5.695240613,4.43135273,4.037464007,6.269713832,9.348901688,5.437541283,4.875989081,7.440227933,5.915368915,10.54918525,5.843368565,3.389162599,3.474657446,3.274750518,3.378020013,6.605659912,5.987223844,8.351906789,6.730884077,8.701586942,6.538007244,8.048824587,5.630661958,8.281231924,7.007570385,4.668948698,3.683766734,6.402737036,3.202341329,4.251328396
3418,4.997619259,3.329748307,5.138899691,5.662157555,9.487933727,3.203183385,7.874474965,9.387810538,4.990174268,6.233586034,5.815085969,3.877782979,6.942734447,7.510972974,9.809536665,3.760602807,3.661198557,4.696057513,6.307153132,3.923004883,4.215503821,5.098750806,6.147251359,6.974195573,7.576819459,3.270482832,6.127843856,5.416682092,6.359588854,5.390224728,5.541581369,3.947409716,4.270246699,6.176951203,8.984279894,4.901821927,4.781139259,6.075246548,5.635742804,10.12239405,5.563551243,3.703659976,3.291472852,3.272545073,3.45256778,5.863460547,5.667171219,8.044220333,6.357650124,8.509517459,7.409226471,6.898155093,5.10867057,6.917847881,6.66007317,3.336709896,5.477531133,6.233420003,3.282170479,3.492578635
2163,4.492505168,3.211153077,5.128225024,6.292166721,8.497084713,5.449811993,8.060902698,10.24877827,5.878126427,6.865126762,6.255183631,4.07486402,7.044271204,3.327347739,9.924841583,3.601044973,3.622045338,3.98198224,6.949708023,4.664567074,5.767811355,6.492678621,6.374029627,8.707642755,7.563922297,3.235613288,7.940825167,4.033662109,5.905326219,5.304120668,6.590949504,3.671558019,5.095178398,6.502820152,9.959970989,5.699142121,5.339729602,7.714262185,5.607875024,9.603726054,6.252266531,3.547974614,3.202602591,3.142147578,3.166624206,5.876428795,5.531254489,7.503269282,6.39847337,8.708259941,7.694260529,7.390381795,5.631897085,8.503830226,6.657989584,3.740980853,5.905855118,8.149222104,3.109642738,3.448062475
